ATE,F. Acheampong,8.2,Argentinos Jrs,Talleres,B
ATE,Gonçalo Ramos,7.4,Argentinos Jrs,Talleres,B
ATD,A. Saint-Maximin,6.3,Argentinos Jrs,Talleres,B
ATD,T. Werner,8.5,Argentinos Jrs,Talleres,B
ME,F. Chiesa,6.9,Argentinos Jrs,Talleres,B
MCE,M. Mount,8.5,Argentinos Jrs,Talleres,B
MCD,A. Mac Allister,6.8,Argentinos Jrs,Talleres,B
MD,R. Mahrez,7.7,Argentinos Jrs,Talleres,B
VOL,D. Rice,7.0,Argentinos Jrs,Talleres,B
ZGE,L. Martínez,6.8,Argentinos Jrs,Talleres,B
ZAG,J. Gomez,6.2,Argentinos Jrs,Talleres,B
ZGD,Kim Min Jae,6.7,Argentinos Jrs,Talleres,B
GOL,E. Martínez,6.9,Argentinos Jrs,Talleres,B
PE,J. Grealish,6.9,Talleres,Argentinos Jrs,B
ATA,M. Thuram,5.9,Talleres,Argentinos Jrs,B
ATA,Cristiano Ronaldo,7.2,Talleres,Argentinos Jrs,B
PD,D. Malen,5.9,Talleres,Argentinos Jrs,B
MEI,D. Berardi,6.6,Talleres,Argentinos Jrs,B
MEI,J. Sancho,6.1,Talleres,Argentinos Jrs,B
MCE,Parejo,5.8,Talleres,Argentinos Jrs,B
MCD,L. Goretzka,5.8,Talleres,Argentinos Jrs,B
LE,Angeliño,6.5,Talleres,Argentinos Jrs,B
ZGE,F. Tomori,6.6,Talleres,Argentinos Jrs,B
ZGD,J. Matip,6.7,Talleres,Argentinos Jrs,B
LD,G. Di Lorenzo,6.7,Talleres,Argentinos Jrs,B
GOL,José Sá,6.9,Talleres,Argentinos Jrs,B
PE,J. Grealish,7.6,Talleres,Argentinos Jrs,B
ATA,M. Thuram,6.2,Talleres,Argentinos Jrs,B
ATA,Cristiano Ronaldo,5.7,Talleres,Argentinos Jrs,B
PD,H. Ziyech,6.3,Talleres,Argentinos Jrs,B
PD,D. Malen,5.7,Talleres,Argentinos Jrs,B
MEI,J. Sancho,6.1,Talleres,Argentinos Jrs,B
MEI,D. Berardi,5.9,Talleres,Argentinos Jrs,B
MCE,Parejo,6.5,Talleres,Argentinos Jrs,B
MCD,L. Goretzka,6.3,Talleres,Argentinos Jrs,B
LE,Angeliño,6.2,Talleres,Argentinos Jrs,B
ZGE,F. Tomori,6.9,Talleres,Argentinos Jrs,B
ZGD,Nacho Fernández,6.5,Talleres,Argentinos Jrs,B
LD,G. Di Lorenzo,5.8,Talleres,Argentinos Jrs,B
GOL,José Sá,5.4,Talleres,Argentinos Jrs,B
ATE, A. Saint-Maximin,7.6,Argentinos Jrs,Talleres,B
ATD,F. Acheampong,8.8,Argentinos Jrs,Talleres,B
ATD,T. Werner,7.7,Argentinos Jrs,Talleres,B
ME,Grimaldo,6.3,Argentinos Jrs,Talleres,B
ME,F. Chiesa,6.1,Argentinos Jrs,Talleres,B
MCE,M. Mount,7.9,Argentinos Jrs,Talleres,B
MCD,A. Mac Allister,6.2,Argentinos Jrs,Talleres,B
MD,K. Trippier,5.8,Argentinos Jrs,Talleres,B
MD,R. Mahrez,8.6,Argentinos Jrs,Talleres,B
VOL,D. Rice,6.3,Argentinos Jrs,Talleres,B
ZGE,L. Martínez,7.5,Argentinos Jrs,Talleres,B
ZAG,J. Gomez,7.8,Argentinos Jrs,Talleres,B
