PE,Richarlison,6.0,Tigre,Newells Old Boys,B
PE,K. Coman,6.9,Tigre,Newells Old Boys,B
ATA,Cristiano Ronaldo,7.7,Tigre,Newells Old Boys,B
PD,O. Dembélé,8.0,Tigre,Newells Old Boys,B
MEI,C. Nkunku,7.4,Tigre,Newells Old Boys,B
MCE,David Silva,6.1,Tigre,Newells Old Boys,B
MCD,J. Kimmich,6.7,Tigre,Newells Old Boys,B
LE,R. Guerreiro,6.7,Tigre,Newells Old Boys,B
ZGE,A. Romagnoli,7.0,Tigre,Newells Old Boys,B
ZGD,M. Akanji,6.7,Tigre,Newells Old Boys,B
LD,R. James,7.8,Tigre,Newells Old Boys,B
GOL,G. Donnarumma,6.8,Tigre,Newells Old Boys,B
PE,L. Díaz,9.5,Newells Old Boys,Tigre,B
ATA,R. Lukaku,8.3,Newells Old Boys,Tigre,B
PD,Á. Di María,7.4,Newells Old Boys,Tigre,B
MEI,Coutinho,6.0,Newells Old Boys,Tigre,B
MEI,Joelinton,6.6,Newells Old Boys,Tigre,B
MCE,J. Henderson,7.2,Newells Old Boys,Tigre,B
MCD,Jorginho,7.1,Newells Old Boys,Tigre,B
LE,Jordi Alba,6.9,Newells Old Boys,Tigre,B
ZGE,N. Süle,7.1,Newells Old Boys,Tigre,B
ZGD,Bremer,7.5,Newells Old Boys,Tigre,B
LD,T. Alexander-Arnold,7.0,Newells Old Boys,Tigre,B
GOL,J. Pickford,6.5,Newells Old Boys,Tigre,B
ATA,E. Haaland,7.6,Defensa Y Justicia,Arsenal de Sarandi,B
MEI,J. Brandt,6.9,Defensa Y Justicia,Arsenal de Sarandi,B
ME,Ferran Torres,6.8,Defensa Y Justicia,Arsenal de Sarandi,B
MCE,M. Verratti,6.7,Defensa Y Justicia,Arsenal de Sarandi,B
MCD,M. Brozović,6.8,Defensa Y Justicia,Arsenal de Sarandi,B
MD,Ansu Fati,6.1,Defensa Y Justicia,Arsenal de Sarandi,B
LE,A. Davies,6.3,Defensa Y Justicia,Arsenal de Sarandi,B
ZGE,D. Alaba,7.2,Defensa Y Justicia,Arsenal de Sarandi,B
ZGD,A. Rüdiger,6.5,Defensa Y Justicia,Arsenal de Sarandi,B
LD,R. Araujo,6.3,Defensa Y Justicia,Arsenal de Sarandi,B
GOL,T. Courtois,5.5,Defensa Y Justicia,Arsenal de Sarandi,B
ATA,A. Isak,8.0,Arsenal de Sarandi,Defensa Y Justicia,B
ATA,T. Abraham,9.4,Arsenal de Sarandi,Defensa Y Justicia,B
MEE,Y. Carrasco,6.3,Arsenal de Sarandi,Defensa Y Justicia,B
MEI,N. Fekir,5.9,Arsenal de Sarandi,Defensa Y Justicia,B
MEI,F. Wirtz,8.0,Arsenal de Sarandi,Defensa Y Justicia,B
MED,D. Kulusevski,5.9,Arsenal de Sarandi,Defensa Y Justicia,B
MED,N. González,7.7,Arsenal de Sarandi,Defensa Y Justicia,B
VLE,L. Torreira,6.6,Arsenal de Sarandi,Defensa Y Justicia,B
VLD,E. Camavinga,7.2,Arsenal de Sarandi,Defensa Y Justicia,B
LE,L. Spinazzola,7.3,Arsenal de Sarandi,Defensa Y Justicia,B
ZGE,Gonçalo Inácio,7.7,Arsenal de Sarandi,Defensa Y Justicia,B
ZGD,P. Kimpembe,6.8,Arsenal de Sarandi,Defensa Y Justicia,B
LD,R. Baku,7.4,Arsenal de Sarandi,Defensa Y Justicia,B
GOL,P. Gulácsi,6.6,Arsenal de Sarandi,Defensa Y Justicia,B
ATE,P. Aubameyang,6.1,Velez Sarsfield,Estudiantes,A
ATE,S. Gnabry,6.6,Velez Sarsfield,Estudiantes,A
ATD,C. Immobile,8.4,Velez Sarsfield,Estudiantes,A
MEE,A. Gómez,8.0,Velez Sarsfield,Estudiantes,A
MED,I. Sarr,6.0,Velez Sarsfield,Estudiantes,A
MED,D. Mertens,6.7,Velez Sarsfield,Estudiantes,A
VLE,S. Tonali,6.1,Velez Sarsfield,Estudiantes,A
VLE,Thiago,7.4,Velez Sarsfield,Estudiantes,A
VLD,F. Kessié,7.3,Velez Sarsfield,Estudiantes,A
LE,J. Frimpong,7.9,Velez Sarsfield,Estudiantes,A
ZGE,K. Koulibaly,7.5,Velez Sarsfield,Estudiantes,A
ZGD,Pepe,6.5,Velez Sarsfield,Estudiantes,A
LD,J. Cuadrado,8.5,Velez Sarsfield,Estudiantes,A
GOL,W. Szczęsny,7.0,Velez Sarsfield,Estudiantes,A
PE,M. Rashford,6.1,Estudiantes,Velez Sarsfield,A
ATA,K. Mbappé,7.1,Estudiantes,Velez Sarsfield,A
PD,Rafael Leão,6.9,Estudiantes,Velez Sarsfield,A
MCE,Sergi Darder,6.5,Estudiantes,Velez Sarsfield,A
MC,Merino,6.8,Estudiantes,Velez Sarsfield,A
MCD,P. Zieliński,5.5,Estudiantes,Velez Sarsfield,A
MCD,Muniain,5.8,Estudiantes,Velez Sarsfield,A
LE,F. Mendy,6.8,Estudiantes,Velez Sarsfield,A
ZGE,N. Schlotterbeck,6.6,Estudiantes,Velez Sarsfield,A
ZGD,W. Saliba,6.9,Estudiantes,Velez Sarsfield,A
LD,Pedro Porro,6.1,Estudiantes,Velez Sarsfield,A
LD,Balde,6.4,Estudiantes,Velez Sarsfield,A
GOL,É. Mendy,5.6,Estudiantes,Velez Sarsfield,A
PE,L. Díaz,7.9,Newells Old Boys,Arsenal de Sarandi,B
ATA,R. Lukaku,9.0,Newells Old Boys,Arsenal de Sarandi,B
PD,Á. Di María,7.2,Newells Old Boys,Arsenal de Sarandi,B
MEI,Coutinho,6.2,Newells Old Boys,Arsenal de Sarandi,B
MEI,Joelinton,6.1,Newells Old Boys,Arsenal de Sarandi,B
MCE,I. Rakitić,6.0,Newells Old Boys,Arsenal de Sarandi,B
MCE,J. Henderson,8.3,Newells Old Boys,Arsenal de Sarandi,B
MCD,M. Kovačić,6.0,Newells Old Boys,Arsenal de Sarandi,B
MCD,Jorginho,6.8,Newells Old Boys,Arsenal de Sarandi,B
LE,Jordi Alba,7.7,Newells Old Boys,Arsenal de Sarandi,B
ZGE,N. Süle,7.4,Newells Old Boys,Arsenal de Sarandi,B
ZGD,Bremer,7.7,Newells Old Boys,Arsenal de Sarandi,B
LD,Danilo,6.9,Newells Old Boys,Arsenal de Sarandi,B
GOL,J. Pickford,6.6,Newells Old Boys,Arsenal de Sarandi,B
ATA,A. Isak,6.2,Arsenal de Sarandi,Newells Old Boys,B
ATA,T. Abraham,7.2,Arsenal de Sarandi,Newells Old Boys,B
MEE,Gelson Martins,6.0,Arsenal de Sarandi,Newells Old Boys,B
MEI,N. Fekir,5.4,Arsenal de Sarandi,Newells Old Boys,B
MEI,Y. Carrasco,6.3,Arsenal de Sarandi,Newells Old Boys,B
MEI,F. Wirtz,5.7,Arsenal de Sarandi,Newells Old Boys,B
MED,D. Kulusevski,6.0,Arsenal de Sarandi,Newells Old Boys,B
MED,N. González,5.9,Arsenal de Sarandi,Newells Old Boys,B
VLE,L. Torreira,6.5,Arsenal de Sarandi,Newells Old Boys,B
VLD,D. Raum,6.0,Arsenal de Sarandi,Newells Old Boys,B
VLD,E. Camavinga,6.9,Arsenal de Sarandi,Newells Old Boys,B
LE,L. Spinazzola,6.5,Arsenal de Sarandi,Newells Old Boys,B
ZGE,Gonçalo Inácio,7.0,Arsenal de Sarandi,Newells Old Boys,B
ZGD,P. Kimpembe,7.0,Arsenal de Sarandi,Newells Old Boys,B
LD,R. Baku,6.8,Arsenal de Sarandi,Newells Old Boys,B
GOL,P. Gulácsi,6.8,Arsenal de Sarandi,Newells Old Boys,B
PE,Ferran Torres,8.4,Defensa Y Justicia,Tigre,B
ATA,E. Haaland,8.0,Defensa Y Justicia,Tigre,B
PD,Ansu Fati,7.1,Defensa Y Justicia,Tigre,B
MEI,J. Brandt,7.7,Defensa Y Justicia,Tigre,B
MCE,C. Eriksen,6.9,Defensa Y Justicia,Tigre,B
VLD,M. Verratti,7.3,Defensa Y Justicia,Tigre,B
LE,A. Davies,7.5,Defensa Y Justicia,Tigre,B
ZGE,D. Alaba,7.4,Defensa Y Justicia,Tigre,B
ZGD,A. Rüdiger,7.3,Defensa Y Justicia,Tigre,B
LD,R. Araujo,7.3,Defensa Y Justicia,Tigre,B
GOL,T. Courtois,7.0,Defensa Y Justicia,Tigre,B
PE,K. Coman,8.2,Tigre,Defensa Y Justicia,B
ATA,Cristiano Ronaldo,7.2,Tigre,Defensa Y Justicia,B
PD,O. Dembélé,7.8,Tigre,Defensa Y Justicia,B
MEI,C. Nkunku,7.1,Tigre,Defensa Y Justicia,B
MCE,E. Fernández,6.6,Tigre,Defensa Y Justicia,B
MCD,J. Kimmich,6.2,Tigre,Defensa Y Justicia,B
LE,R. Guerreiro,7.1,Tigre,Defensa Y Justicia,B
ZGE,A. Romagnoli,7.2,Tigre,Defensa Y Justicia,B
ZGD,M. Akanji,6.9,Tigre,Defensa Y Justicia,B
LD,R. James,7.4,Tigre,Defensa Y Justicia,B
GOL,G. Donnarumma,6.6,Tigre,Defensa Y Justicia,B
PE,T. Müller,6.8,Velez Sarsfield,Independiente,A
ATE,S. Gnabry,6.8,Velez Sarsfield,Independiente,A
ATA,C. Immobile,7.9,Velez Sarsfield,Independiente,A
PD,P. Aubameyang,6.1,Velez Sarsfield,Independiente,A
MEE,A. Gómez,5.8,Velez Sarsfield,Independiente,A
MEI,I. Sarr,6.2,Velez Sarsfield,Independiente,A
MED,D. Mertens,6.4,Velez Sarsfield,Independiente,A
MCE,S. Tonali,6.5,Velez Sarsfield,Independiente,A
MCD,F. Kessié,7.6,Velez Sarsfield,Independiente,A
VLE,Thiago,6.6,Velez Sarsfield,Independiente,A
LE,J. Cuadrado,7.7,Velez Sarsfield,Independiente,A
ZGE,K. Koulibaly,7.4,Velez Sarsfield,Independiente,A
PE,C. Gakpo,6.3,Independiente,Velez Sarsfield,A
PD,P. Foden,6.2,Independiente,Velez Sarsfield,A
SA,M. Depay,6.7,Independiente,Velez Sarsfield,A
MCE,F. de Jong,6.2,Independiente,Velez Sarsfield,A
MCD,Rodri,5.7,Independiente,Velez Sarsfield,A
VOL,Casemiro,6.7,Independiente,Velez Sarsfield,A
LE,Álex Moreno,7.1,Independiente,Velez Sarsfield,A
ZGE,S. Botman,7.0,Independiente,Velez Sarsfield,A
ZGD,J. Stones,7.2,Independiente,Velez Sarsfield,A
LD,Carvajal,6.6,Independiente,Velez Sarsfield,A
GOL,J. Oblak,6.2,Independiente,Velez Sarsfield,A
PE,Roberto Firmino,6.4,Newells Old Boys,Defensa Y Justicia,B
PE,L. Díaz,6.9,Newells Old Boys,Defensa Y Justicia,B
ATA,R. Lukaku,7.3,Newells Old Boys,Defensa Y Justicia,B
PD,Á. Di María,7.2,Newells Old Boys,Defensa Y Justicia,B
MEI,T. Kroos,7.5,Newells Old Boys,Defensa Y Justicia,B
MCE,Coutinho,5.8,Newells Old Boys,Defensa Y Justicia,B
MCE,J. Henderson,7.2,Newells Old Boys,Defensa Y Justicia,B
MCD,Jorginho,7.5,Newells Old Boys,Defensa Y Justicia,B
LE,Jordi Alba,6.9,Newells Old Boys,Defensa Y Justicia,B
ZGE,N. Süle,6.6,Newells Old Boys,Defensa Y Justicia,B
ZGD,Bremer,7.4,Newells Old Boys,Defensa Y Justicia,B
LD,T. Alexander-Arnold,8.0,Newells Old Boys,Defensa Y Justicia,B
GOL,K. Trapp,6.7,Newells Old Boys,Defensa Y Justicia,B
PE,Ferran Torres,8.7,Defensa Y Justicia,Newells Old Boys,B
PE,Ansu Fati,7.2,Defensa Y Justicia,Newells Old Boys,B
ATA,E. Haaland,8.9,Defensa Y Justicia,Newells Old Boys,B
PD,Antony,6.3,Defensa Y Justicia,Newells Old Boys,B
MEE,M. Brozović,7.3,Defensa Y Justicia,Newells Old Boys,B
MC,J. Brandt,6.9,Defensa Y Justicia,Newells Old Boys,B
MCD,C. Eriksen,5.6,Defensa Y Justicia,Newells Old Boys,B
MCD,M. Verratti,6.6,Defensa Y Justicia,Newells Old Boys,B
LE,A. Davies,7.5,Defensa Y Justicia,Newells Old Boys,B
ZGE,D. Alaba,6.9,Defensa Y Justicia,Newells Old Boys,B
ZGD,A. Rüdiger,7.3,Defensa Y Justicia,Newells Old Boys,B
LD,R. Araujo,7.6,Defensa Y Justicia,Newells Old Boys,B
GOL,T. Courtois,7.5,Defensa Y Justicia,Newells Old Boys,B
PE,K. Coman,8.0,Tigre,Arsenal de Sarandi,B
ATA,Cristiano Ronaldo,8.9,Tigre,Arsenal de Sarandi,B
PD,O. Dembélé,7.9,Tigre,Arsenal de Sarandi,B
MEI,C. Nkunku,8.2,Tigre,Arsenal de Sarandi,B
MCE,David Silva,7.4,Tigre,Arsenal de Sarandi,B
MCD,J. Kimmich,6.9,Tigre,Arsenal de Sarandi,B
LE,R. Guerreiro,7.0,Tigre,Arsenal de Sarandi,B
ZGE,A. Romagnoli,7.8,Tigre,Arsenal de Sarandi,B
ZGD,M. Akanji,7.5,Tigre,Arsenal de Sarandi,B
LD,R. James,7.5,Tigre,Arsenal de Sarandi,B
GOL,G. Donnarumma,6.9,Tigre,Arsenal de Sarandi,B
ATA,A. Isak,6.1,Arsenal de Sarandi,Tigre,B
ATA,T. Abraham,5.8,Arsenal de Sarandi,Tigre,B
MEE,Gelson Martins,6.0,Arsenal de Sarandi,Tigre,B
