MCD,H. Çalhanoğlu,6.3,Estudiantes,River Plate,SC
LE,J. St. Juste,6.0,Estudiantes,River Plate,SC
LE,Balde,7.2,Estudiantes,River Plate,SC
ZGE,N. Schlotterbeck,6.8,Estudiantes,River Plate,SC
ZGD,W. Saliba,7.5,Estudiantes,River Plate,SC
LD,F. Mendy,6.3,Estudiantes,River Plate,SC
GOL,É. Mendy,5.5,Estudiantes,River Plate,SC
ATA,L. Martínez,8.4,River Plate,Estudiantes,SC
MEI,J. Musiala,8.6,River Plate,Estudiantes,SC
ME,Gabriel Jesus,7.6,River Plate,Estudiantes,SC
MD,B. Saka,7.8,River Plate,Estudiantes,SC
VLE,K. Laimer,7.2,River Plate,Estudiantes,SC
VLD,S. Lobotka,6.9,River Plate,Estudiantes,SC
LE,Nuno Mendes,7.1,River Plate,Estudiantes,SC
ZGE,Éder Militão,6.3,River Plate,Estudiantes,SC
ZGD,C. Romero,6.9,River Plate,Estudiantes,SC
LD,D. Dumfries,6.4,River Plate,Estudiantes,SC
GOL,H. Lloris,5.8,River Plate,Estudiantes,SC
PE,D. Kulusevski,6.0,Arsenal de Sarandi,Rosario Central,SC
PE,N. González,9.4,Arsenal de Sarandi,Rosario Central,SC
ATA,A. Isak,7.1,Arsenal de Sarandi,Rosario Central,SC
PD,Gelson Martins,6.7,Arsenal de Sarandi,Rosario Central,SC
PD,Pedro Gonçalves,6.3,Arsenal de Sarandi,Rosario Central,SC
SA,Anderson Talisca,7.3,Arsenal de Sarandi,Rosario Central,SC
MCE,Muniain,6.0,Arsenal de Sarandi,Rosario Central,SC
MCE,N. Zaniolo,8.3,Arsenal de Sarandi,Rosario Central,SC
MCD,E. Camavinga,6.6,Arsenal de Sarandi,Rosario Central,SC
LE,L. Spinazzola,6.9,Arsenal de Sarandi,Rosario Central,SC
ZGE,Sergio Ramos,6.6,Arsenal de Sarandi,Rosario Central,SC
ZGD,Gonçalo Inácio,7.2,Arsenal de Sarandi,Rosario Central,SC
LD,Nuno Tavares,6.7,Arsenal de Sarandi,Rosario Central,SC
LD,R. Baku,5.5,Arsenal de Sarandi,Rosario Central,SC
GOL,A. Onana,5.6,Arsenal de Sarandi,Rosario Central,SC
ATE,E. Cavani,6.2,Rosario Central,Arsenal de Sarandi,SC
ATA,W. Ben Yedder,7.2,Rosario Central,Arsenal de Sarandi,SC
ATD,W. Zaha,5.8,Rosario Central,Arsenal de Sarandi,SC
MEE,Oyarzabal,6.0,Rosario Central,Arsenal de Sarandi,SC
MEI,Canales,6.6,Rosario Central,Arsenal de Sarandi,SC
MED,J. Doku,6.2,Rosario Central,Arsenal de Sarandi,SC
ME,Matheus Nunes,6.1,Rosario Central,Arsenal de Sarandi,SC
MCE,Y. Tielemans,6.7,Rosario Central,Arsenal de Sarandi,SC
MCD,E. Can,6.5,Rosario Central,Arsenal de Sarandi,SC
MD,Iñaki Williams,7.4,Rosario Central,Arsenal de Sarandi,SC
VLD,P. Pogba,6.5,Rosario Central,Arsenal de Sarandi,SC
LE,M. Acuña,9.0,Rosario Central,Arsenal de Sarandi,SC
ZGE,S. Savić,6.0,Rosario Central,Arsenal de Sarandi,SC
