ATA,M. Nzola,5.9,River Plate,Independiente,A
ATA,L. Martínez,8.5,River Plate,Independiente,A
MEE,Nico Williams,5.9,River Plate,Independiente,A
MEE,Rafa,7.3,River Plate,Independiente,A
MEI,J. Musiala,6.6,River Plate,Independiente,A
MD,Adama Traoré,5.9,River Plate,Independiente,A
MD,B. Saka,7.0,River Plate,Independiente,A
VLE,S. Lobotka,7.6,River Plate,Independiente,A
VLD,K. Laimer,7.7,River Plate,Independiente,A
LE,Nuno Mendes,7.2,River Plate,Independiente,A
ZGE,E. Álvarez,6.1,River Plate,Independiente,A
ZGE,C. Romero,5.3,River Plate,Independiente,A
ZGD,Éder Militão,7.4,River Plate,Independiente,A
LD,D. Dumfries,6.5,River Plate,Independiente,A
GOL,H. Lloris,6.5,River Plate,Independiente,A
ATA,C. Gakpo,7.3,Independiente,River Plate,A
ATA,M. Depay,6.8,Independiente,River Plate,A
MAE,P. Foden,7.2,Independiente,River Plate,A
MAD,O. Dembélé,6.7,Independiente,River Plate,A
MCE,F. de Jong,7.0,Independiente,River Plate,A
MC,Rodri,6.8,Independiente,River Plate,A
MCD,O. Kökçü,5.9,Independiente,River Plate,A
MCD,E. Fernández,7.4,Independiente,River Plate,A
LE,Álex Moreno,7.5,Independiente,River Plate,A
ZGE,J. Stones,6.9,Independiente,River Plate,A
ZGD,S. Botman,7.1,Independiente,River Plate,A
LD,J. Timber,6.0,Independiente,River Plate,A
LD,Carvajal,6.7,Independiente,River Plate,A
GOL,J. Oblak,7.3,Independiente,River Plate,A
ATA,Matheus Cunha,6.5,Lanus,Rosario Central,C
ME,S. Mané,6.3,Lanus,Rosario Central,C
MCE,S. Milinković-Savić,6.1,Lanus,Rosario Central,C
MCD,A. Griezmann,6.2,Lanus,Rosario Central,C
MD,Raphinha,6.2,Lanus,Rosario Central,C
VOL,R. Bentancur,6.1,Lanus,Rosario Central,C
LE,L. Shaw,6.5,Lanus,Rosario Central,C
ZGE,M. Škriniar,6.2,Lanus,Rosario Central,C
ZGD,S. de Vrij,7.1,Lanus,Rosario Central,C
LD,Azpilicueta,6.9,Lanus,Rosario Central,C
GOL,De Gea,7.0,Lanus,Rosario Central,C
ATA,W. Ben Yedder,6.9,Rosario Central,Lanus,C
MEE,Oyarzabal,6.5,Rosario Central,Lanus,C
MEI,Canales,6.6,Rosario Central,Lanus,C
MED,W. Zaha,6.6,Rosario Central,Lanus,C
VLE,Y. Tielemans,7.4,Rosario Central,Lanus,C
VLD,P. Pogba,7.0,Rosario Central,Lanus,C
