PE,Neymar Jr,8.9,Torino,Lazio,A
ATA,D. Jota,8.1,Torino,Lazio,A
ATA,J. Félix,8.9,Torino,Lazio,A
PD,L. Messi,9.6,Torino,Lazio,A
MEE,N. Barella,9.0,Torino,Lazio,A
MCD,P. Dybala,6.7,Torino,Lazio,A
MCD,M. Llorente,7.3,Torino,Lazio,A
VOL,N. Kanté,7.3,Torino,Lazio,A
LE,Mario Rui,7.2,Torino,Lazio,A
ZGE,R. Dias,7.4,Torino,Lazio,A
ZGD,A. Bastoni,7.6,Torino,Lazio,A
LD,J. Cancelo,7.4,Torino,Lazio,A
GOL,M. ter Stegen,7.1,Torino,Lazio,A
ATA,A. Silva,6.1,Lazio,Torino,A
ATA,C. Ronaldo,6.0,Lazio,Torino,A
MEI,C. Nkunku,6.4,Lazio,Torino,A
ME,K. Coman,7.1,Lazio,Torino,A
MD,O. Dembélé,6.5,Lazio,Torino,A
VLE,G. Kondogbia,5.8,Lazio,Torino,A
VLD,J. Kimmich,6.6,Lazio,Torino,A
VLD,R. James,5.7,Lazio,Torino,A
LE,R. Guerreiro,6.6,Lazio,Torino,A
ZGE,Marquinhos,6.8,Lazio,Torino,A
ZGD,M. Akanji,6.5,Lazio,Torino,A
LD,E. Fernandez,5.9,Lazio,Torino,A
GOL,G. Donnarumma,6.0,Lazio,Torino,A
ATA,C. Ronaldo,6.7,Lazio,Hellas Verona,A
MEI,C. Nkunku,7.1,Lazio,Hellas Verona,A
ME,K. Coman,6.3,Lazio,Hellas Verona,A
MD,O. Dembélé,7.3,Lazio,Hellas Verona,A
VLE,G. Kondogbia,6.6,Lazio,Hellas Verona,A
VLD,J. Kimmich,7.8,Lazio,Hellas Verona,A
LE,R. Guerreiro,6.5,Lazio,Hellas Verona,A
ZGE,Marquinhos,6.1,Lazio,Hellas Verona,A
ZGD,M. Akanji,7.8,Lazio,Hellas Verona,A
LD,R. James,6.5,Lazio,Hellas Verona,A
GOL,G. Donnarumma,6.3,Lazio,Hellas Verona,A
ATA,Beto,7.6,Hellas Verona,Lazio,A
MAE,A. Danjuma,8.3,Hellas Verona,Lazio,A
MAD,Antony,8.6,Hellas Verona,Lazio,A
ME,A. Davies,7.0,Hellas Verona,Lazio,A
MCE,Casemiro,6.8,Hellas Verona,Lazio,A
MCD,F. Kostic,7.7,Hellas Verona,Lazio,A
MD,J. Brandt,7.5,Hellas Verona,Lazio,A
ZGE,R. Araujo,6.8,Hellas Verona,Lazio,A
ZAG,A. Rudiger,7.0,Hellas Verona,Lazio,A
ZGD,I. Konaté,6.7,Hellas Verona,Lazio,A
GOL,O. Vlachodimos,7.5,Hellas Verona,Lazio,A
