ATA,C. Ronaldo,6.3,Lazio,Fiorentina,A
MEI,C. Nkunku,5.9,Lazio,Fiorentina,A
ME,K. Coman,6.5,Lazio,Fiorentina,A
MD,O. Dembélé,6.1,Lazio,Fiorentina,A
VLE,G. Kondogbia,6.1,Lazio,Fiorentina,A
VLD,J. Kimmich,7.2,Lazio,Fiorentina,A
LE,R. Guerreiro,5.5,Lazio,Fiorentina,A
ZGE,Marquinhos,6.9,Lazio,Fiorentina,A
ZGD,M. Akanji,5.9,Lazio,Fiorentina,A
LD,R. James,5.6,Lazio,Fiorentina,A
GOL,G. Donnarumma,6.2,Lazio,Fiorentina,A
ATA,V. Osimhen,8.9,Fiorentina,Lazio,A
ATA,K. Benzema,9.4,Fiorentina,Lazio,A
PD,M. Salah,7.8,Fiorentina,Lazio,A
MAE,Rodrygo,7.0,Fiorentina,Lazio,A
MAD,S. Chukwueze,6.8,Fiorentina,Lazio,A
MCE,B. Silva,6.5,Fiorentina,Lazio,A
MCE,F. Valverde,7.5,Fiorentina,Lazio,A
MC,P. Hojbjerg,5.8,Fiorentina,Lazio,A
MCD,K. De Bruyne,8.8,Fiorentina,Lazio,A
VOL,Fabinho,7.2,Fiorentina,Lazio,A
LE,A. Robertson,8.1,Fiorentina,Lazio,A
ZGE,V. van Dijk,8.2,Fiorentina,Lazio,A
ZGD,A. Laporte,6.9,Fiorentina,Lazio,A
LD,K. Walker,6.7,Fiorentina,Lazio,A
GOL,Alisson,7.1,Fiorentina,Lazio,A
ATA,G. Moreno,6.0,Monza,Atalanta,C
ATA,H. Kane,8.3,Monza,Atalanta,C
MEI,M. Odegaard,7.3,Monza,Atalanta,C
ME,D. Kulusevski,6.0,Monza,Atalanta,C
ME,S. Mané,6.9,Monza,Atalanta,C
MCE,Pedri,7.4,Monza,Atalanta,C
MCD,A. Tchouaméni,6.1,Monza,Atalanta,C
MCD,D. Parejo,6.3,Monza,Atalanta,C
MD,L. Muriel,6.0,Monza,Atalanta,C
MD,L. Insigne,6.4,Monza,Atalanta,C
LE,T. Hernandez,7.0,Monza,Atalanta,C
ZGE,P. Torres,7.7,Monza,Atalanta,C
ZGD,J. Koundé,7.3,Monza,Atalanta,C
LD,G. Di Lorenzo,6.6,Monza,Atalanta,C
GOL,M. Maignan,6.7,Monza,Atalanta,C
ATA,E. Cavani,7.8,Atalanta,Monza,C
ATA,W. Ben Yedder,6.4,Atalanta,Monza,C
MAE,I. Williams,6.6,Atalanta,Monza,C
MAE,M. Oyarzabal,6.4,Atalanta,Monza,C
MAD,J. Doku,6.0,Atalanta,Monza,C
MAD,W. Zaha,6.6,Atalanta,Monza,C
MCE,M. Nunes,6.2,Atalanta,Monza,C
MCE,S. Canales,6.3,Atalanta,Monza,C
MC,Y. Tielemans,6.8,Atalanta,Monza,C
MCD,P. Pogba,6.5,Atalanta,Monza,C
LE,M. Acuña,7.8,Atalanta,Monza,C
ZGE,M. Ginter,7.0,Atalanta,Monza,C
ZGD,Diego Carlos,6.4,Atalanta,Monza,C
ZGD,S. Savic,5.8,Atalanta,Monza,C
LD,A. Hakimi,6.4,Atalanta,Monza,C
GOL,K. Navas,5.5,Atalanta,Monza,C
PE,H. Calhanoglu,5.7,Napoli,Torino,C
ATE,S. Gnabry,7.9,Napoli,Torino,C
ATA,C. Immobile,8.9,Napoli,Torino,C
PD,T. Muller,5.9,Napoli,Torino,C
MEE,A. Gomez,6.1,Napoli,Torino,C
MED,D. Mertens,6.3,Napoli,Torino,C
MCE,S. Tonali,6.4,Napoli,Torino,C
MCD,I. Sarr,5.7,Napoli,Torino,C
VLE,Thiago,6.8,Napoli,Torino,C
VOL,J. Giménez,6.0,Napoli,Torino,C
VLD,F. Kessié,7.6,Napoli,Torino,C
LE,J. Cuadrado,7.1,Napoli,Torino,C
ZGE,K. Koulibaly,7.3,Napoli,Torino,C
ZGD,Pepe,7.5,Napoli,Torino,C
LD,J. Frimpong,7.4,Napoli,Torino,C
GOL,W. Szczesny,6.0,Napoli,Torino,C
PE,Neymar Jr,7.2,Torino,Napoli,C
ATA,H. Son,6.0,Torino,Napoli,C
ATA,D. Jota,6.9,Torino,Napoli,C
PD,L. Messi,6.3,Torino,Napoli,C
MEE,B. Fernandes,5.9,Torino,Napoli,C
MCE,N. Barella,6.4,Torino,Napoli,C
MCD,M. Llorente,5.9,Torino,Napoli,C
VOL,N. Kanté,6.1,Torino,Napoli,C
LE,Mario Rui,6.4,Torino,Napoli,C
ZGE,R. Dias,6.6,Torino,Napoli,C
ZGD,A. Bastoni,6.4,Torino,Napoli,C
LD,J. Cancelo,6.7,Torino,Napoli,C
GOL,M. ter Stegen,5.7,Torino,Napoli,C
ATE,W. Ben Yedder,9.4,Atalanta,Monza,C
ATD,E. Cavani,6.6,Atalanta,Monza,C
ATD,W. Zaha,8.8,Atalanta,Monza,C
ME,I. Williams,7.0,Atalanta,Monza,C
ME,M. Oyarzabal,7.9,Atalanta,Monza,C
MD,J. Doku,8.1,Atalanta,Monza,C
MD,S. Canales,7.5,Atalanta,Monza,C
VLE,M. Nunes,5.9,Atalanta,Monza,C
VLD,Y. Tielemans,7.1,Atalanta,Monza,C
VLD,P. Pogba,6.3,Atalanta,Monza,C
LE,M. Acuña,7.8,Atalanta,Monza,C
ZGE,M. Ginter,7.3,Atalanta,Monza,C
ZGD,Diego Carlos,6.0,Atalanta,Monza,C
ZGD,S. Savic,6.7,Atalanta,Monza,C
LD,A. Hakimi,6.6,Atalanta,Monza,C
GOL,K. Casteels,6.8,Atalanta,Monza,C
ATA,G. Moreno,6.7,Monza,Atalanta,C
ATA,H. Kane,7.1,Monza,Atalanta,C
MEI,L. Muriel,7.7,Monza,Atalanta,C
MEI,M. Odegaard,7.2,Monza,Atalanta,C
ME,S. Mané,7.6,Monza,Atalanta,C
MCE,A. Tchouaméni,7.1,Monza,Atalanta,C
MCE,Pedri,6.9,Monza,Atalanta,C
MCD,W. Ndidi,7.6,Monza,Atalanta,C
MCD,D. Parejo,6.4,Monza,Atalanta,C
MD,D. Kulusevski,6.1,Monza,Atalanta,C
MD,L. Insigne,6.6,Monza,Atalanta,C
LE,T. Hernandez,7.7,Monza,Atalanta,C
ZGE,P. Kimpembe,5.3,Monza,Atalanta,C
ZGE,P. Torres,6.5,Monza,Atalanta,C
ZGD,J. Koundé,6.4,Monza,Atalanta,C
LD,G. Di Lorenzo,7.4,Monza,Atalanta,C
GOL,M. Maignan,6.3,Monza,Atalanta,C
PE,Neymar Jr,6.9,Torino,Napoli,C
ATA,H. Son,7.8,Torino,Napoli,C
ATA,J. Félix,7.7,Torino,Napoli,C
PD,L. Messi,7.7,Torino,Napoli,C
MEE,B. Fernandes,5.8,Torino,Napoli,C
MEE,N. Barella,5.8,Torino,Napoli,C
MCD,R. De Paul,6.2,Torino,Napoli,C
MCD,M. Llorente,6.9,Torino,Napoli,C
VOL,N. Kanté,6.8,Torino,Napoli,C
LE,Mario Rui,6.6,Torino,Napoli,C
