ATA,L. Martinez,7.3,River Plate,Racing,A
PD,Adama Traoré,6.0,River Plate,Racing,A
MEE,Rafa,7.4,River Plate,Racing,A
MEI,T. Müller,6.0,River Plate,Racing,A
MEI,J. Musiala,7.1,River Plate,Racing,A
MED,B. Saka,6.9,River Plate,Racing,A
VLE,L. Modrić,7.6,River Plate,Racing,A
VLD,K. Laimer,7.1,River Plate,Racing,A
LE,Nuno Mendes,6.6,River Plate,Racing,A
ZGE,C. Romero,6.8,River Plate,Racing,A
ZGD,Éder Militão,6.5,River Plate,Racing,A
LD,D. Dumfries,6.6,River Plate,Racing,A
GOL,H. Lloris,6.3,River Plate,Racing,A
ATA,R. Lewandowski,6.1,Racing,River Plate,A
MEI,L. Messi,7.0,Racing,River Plate,A
ME,Neymar Jr,6.5,Racing,River Plate,A
MCE,N. Barella,5.8,Racing,River Plate,A
MD,Diogo Jota,6.0,Racing,River Plate,A
MD,H. Son,6.8,Racing,River Plate,A
VOL,N. Kanté,6.1,Racing,River Plate,A
LE,Mário Rui,7.0,Racing,River Plate,A
ZGE,Rúben Dias,6.9,Racing,River Plate,A
ZGD,A. Bastoni,7.2,Racing,River Plate,A
LD,João Cancelo,6.9,Racing,River Plate,A
GOL,M. ter Stegen,6.4,Racing,River Plate,A
ATA,H. Kane,5.8,San Lorenzo,Boca Juniors,A
MAE,L. Insigne,5.7,San Lorenzo,Boca Juniors,A
MAE,H. Barnes,5.8,San Lorenzo,Boca Juniors,A
MAD,L. Sané,6.6,San Lorenzo,Boca Juniors,A
MCE,M. Ødegaard,6.0,San Lorenzo,Boca Juniors,A
MC,Pedri,6.2,San Lorenzo,Boca Juniors,A
MCD,A. Tchouaméni,6.9,San Lorenzo,Boca Juniors,A
LE,T. Hernández,6.7,San Lorenzo,Boca Juniors,A
ZGE,Marquinhos,6.4,San Lorenzo,Boca Juniors,A
ZGD,Pau Torres,7.0,San Lorenzo,Boca Juniors,A
LD,J. Koundé,6.3,San Lorenzo,Boca Juniors,A
GOL,M. Maignan,5.4,San Lorenzo,Boca Juniors,A
ATA,V. Osimhen,7.8,Boca Juniors,San Lorenzo,A
ATA,K. Benzema,8.0,Boca Juniors,San Lorenzo,A
MAE,Rodrygo,6.2,Boca Juniors,San Lorenzo,A
MAD,M. Salah,7.9,Boca Juniors,San Lorenzo,A
MCE,F. Valverde,6.3,Boca Juniors,San Lorenzo,A
MCE,Bernardo Silva,7.7,Boca Juniors,San Lorenzo,A
MC,Fabinho,6.7,Boca Juniors,San Lorenzo,A
MCD,K. De Bruyne,7.8,Boca Juniors,San Lorenzo,A
LE,A. Robertson,7.3,Boca Juniors,San Lorenzo,A
ZGE,V. van Dijk,6.9,Boca Juniors,San Lorenzo,A
ZGD,A. Laporte,7.4,Boca Juniors,San Lorenzo,A
LD,K. Walker,7.5,Boca Juniors,San Lorenzo,A
GOL,G. Kobel,6.6,Boca Juniors,San Lorenzo,A
PE,M. Rashford,6.6,Estudiantes,River Plate,A
ATA,K. Mbappé,7.9,Estudiantes,River Plate,A
PD,Rafael Leão,7.9,Estudiantes,River Plate,A
MCE,Sergi Darder,6.2,Estudiantes,River Plate,A
MC,Merino,6.9,Estudiantes,River Plate,A
MCD,Anderson Talisca,7.6,Estudiantes,River Plate,A
LE,F. Mendy,7.7,Estudiantes,River Plate,A
ZGE,N. Schlotterbeck,7.3,Estudiantes,River Plate,A
ZGD,W. Saliba,7.2,Estudiantes,River Plate,A
LD,Balde,7.5,Estudiantes,River Plate,A
GOL,É. Mendy,6.9,Estudiantes,River Plate,A
ATA,L. Martinez,7.9,River Plate,Estudiantes,A
PD,Adama Traoré,6.1,River Plate,Estudiantes,A
MEE,Nico Williams,6.2,River Plate,Estudiantes,A
MEE,Rafa,6.4,River Plate,Estudiantes,A
MEI,T. Müller,6.3,River Plate,Estudiantes,A
MEI,J. Musiala,5.7,River Plate,Estudiantes,A
MED,B. Saka,6.0,River Plate,Estudiantes,A
VLE,L. Modrić,6.9,River Plate,Estudiantes,A
VLD,K. Laimer,6.7,River Plate,Estudiantes,A
LE,Nuno Mendes,6.6,River Plate,Estudiantes,A
ZGE,C. Romero,7.0,River Plate,Estudiantes,A
ZGD,Éder Militão,5.9,River Plate,Estudiantes,A
LD,D. Dumfries,6.9,River Plate,Estudiantes,A
GOL,H. Lloris,5.6,River Plate,Estudiantes,A
ATE,D. Vlahović,6.3,Talleres,Arsenal de Sarandi,B
ATD,D. Núñez,6.5,Talleres,Arsenal de Sarandi,B
ME,J. Grealish,6.5,Talleres,Arsenal de Sarandi,B
MCE,L. Goretzka,7.7,Talleres,Arsenal de Sarandi,B
MCD,Renato Sanches,6.5,Talleres,Arsenal de Sarandi,B
MD,D. Berardi,6.5,Talleres,Arsenal de Sarandi,B
LE,Angeliño,6.5,Talleres,Arsenal de Sarandi,B
ZGE,F. Tomori,6.4,Talleres,Arsenal de Sarandi,B
ZGD,J. Matip,5.6,Talleres,Arsenal de Sarandi,B
LD,M. Cash,7.2,Talleres,Arsenal de Sarandi,B
GOL,Ederson,5.3,Talleres,Arsenal de Sarandi,B
PE,Y. Carrasco,8.1,Arsenal de Sarandi,Talleres,B
ATA,A. Isak,8.3,Arsenal de Sarandi,Talleres,B
PD,Pedro Gonçalves,8.6,Arsenal de Sarandi,Talleres,B
MCE,F. Wirtz,7.5,Arsenal de Sarandi,Talleres,B
MCD,X. Schlager,6.4,Arsenal de Sarandi,Talleres,B
VOL,E. Camavinga,7.8,Arsenal de Sarandi,Talleres,B
